###############PARAM###############
6.039214e+00 
101 
101 
###################################
1.000000e+00 0.000000e+00 1.439813e+00 2.039720e+00 0.000000e+00 -4.648335e-03
1.000000e+00 5.000000e-01 1.416913e+00 1.988812e+00 0.000000e+00 -1.496393e-02
1.000000e+00 1.000000e+00 1.364281e+00 1.874860e+00 0.000000e+00 -1.916301e-02
1.000000e+00 1.500000e+00 1.307508e+00 1.756071e+00 0.000000e+00 -2.082553e-02
1.000000e+00 2.000000e+00 1.258199e+00 1.657743e+00 0.000000e+00 -2.250929e-02
1.000000e+00 2.500000e+00 1.218324e+00 1.582145e+00 0.000000e+00 -2.397183e-02
1.000000e+00 3.000000e+00 1.186320e+00 1.523804e+00 0.000000e+00 -2.479099e-02
1.000000e+00 3.500000e+00 1.160256e+00 1.477313e+00 0.000000e+00 -2.507973e-02
1.000000e+00 4.000000e+00 1.138228e+00 1.438376e+00 0.000000e+00 -2.579957e-02
1.000000e+00 4.500000e+00 1.118518e+00 1.403698e+00 0.000000e+00 -2.806856e-02
1.000000e+00 5.000000e+00 1.099982e+00 1.371247e+00 0.000000e+00 -3.234585e-02
1.000000e+00 5.500000e+00 1.082429e+00 1.340709e+00 0.000000e+00 -3.809005e-02
1.000000e+00 6.000000e+00 1.065538e+00 1.311513e+00 0.000000e+00 -4.483539e-02
1.000000e+00 6.500000e+00 1.049509e+00 1.283976e+00 0.000000e+00 -5.207691e-02
1.000000e+00 7.000000e+00 1.035333e+00 1.259763e+00 0.000000e+00 -5.836239e-02
1.000000e+00 7.500000e+00 1.024006e+00 1.240513e+00 0.000000e+00 -6.223070e-02
1.000000e+00 8.000000e+00 1.016134e+00 1.227187e+00 0.000000e+00 -6.336915e-02
1.000000e+00 8.500000e+00 1.010350e+00 1.217420e+00 0.000000e+00 -6.249606e-02
1.000000e+00 9.000000e+00 1.006585e+00 1.211076e+00 0.000000e+00 -6.010794e-02
1.000000e+00 9.500000e+00 1.004454e+00 1.207488e+00 0.000000e+00 -5.649692e-02
1.000000e+00 1.000000e+01 1.003319e+00 1.205580e+00 0.000000e+00 -5.239776e-02
1.000000e+00 1.050000e+01 1.002708e+00 1.204551e+00 0.000000e+00 -4.831505e-02
1.000000e+00 1.100000e+01 1.002321e+00 1.203900e+00 0.000000e+00 -4.453091e-02
1.000000e+00 1.150000e+01 1.002006e+00 1.203370e+00 0.000000e+00 -4.115154e-02
1.000000e+00 1.200000e+01 1.001711e+00 1.202875e+00 0.000000e+00 -3.816913e-02
1.000000e+00 1.250000e+01 1.001436e+00 1.202413e+00 0.000000e+00 -3.552255e-02
1.000000e+00 1.300000e+01 1.001198e+00 1.202014e+00 0.000000e+00 -3.314067e-02
1.000000e+00 1.350000e+01 1.001008e+00 1.201694e+00 0.000000e+00 -3.096991e-02
1.000000e+00 1.400000e+01 1.000862e+00 1.201449e+00 0.000000e+00 -2.898037e-02
1.000000e+00 1.450000e+01 1.000749e+00 1.201259e+00 0.000000e+00 -2.715735e-02
