###############PARAM###############
2.000460e-01 
3201 
###################################
0.000000e+00 1.000000e+00 1.000000e+00 -5.000000e-01
3.125000e-04 1.000000e+00 1.000000e+00 -5.000000e-01
6.250000e-04 1.000000e+00 1.000000e+00 -5.000000e-01
9.375000e-04 1.000000e+00 1.000000e+00 -5.000000e-01
1.250000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
1.562500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
1.875000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
2.187500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
2.500000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
2.812500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
3.125000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
3.437500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
3.750000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
4.062500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
4.375000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
4.687500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
5.000000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
5.312500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
5.625000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
5.937500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
6.250000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
6.562500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
6.875000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
7.187500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
7.500000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
7.812500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
8.125000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
8.437500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
8.750000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
9.062500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
9.375000e-03 1.000000e+00 1.000000e+00 -5.000000e-01
9.687500e-03 1.000000e+00 1.000000e+00 -5.000000e-01
1.000000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.031250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.062500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.093750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.125000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.156250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.187500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.218750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.250000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.281250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.312500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.343750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.375000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.406250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.437500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.468750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.500000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.531250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.562500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.593750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.625000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.656250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.687500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.718750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.750000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.781250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.812500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.843750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.875000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.906250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.937500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
1.968750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.000000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.031250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.062500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.093750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.125000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.156250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.187500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.218750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.250000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.281250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.312500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.343750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.375000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.406250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.437500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.468750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.500000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.531250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.562500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.593750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.625000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.656250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.687500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.718750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.750000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.781250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.812500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.843750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.875000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.906250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.937500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
2.968750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.000000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.031250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.062500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.093750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.125000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.156250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.187500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.218750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.250000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.281250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.312500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.343750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.375000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.406250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.437500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.468750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.500000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.531250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.562500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.593750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.625000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.656250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.687500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.718750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.750000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.781250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.812500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.843750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.875000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.906250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.937500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
3.968750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.000000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.031250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.062500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.093750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.125000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.156250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.187500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.218750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.250000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.281250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.312500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.343750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.375000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.406250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.437500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.468750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.500000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.531250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.562500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.593750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.625000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.656250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.687500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.718750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.750000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.781250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.812500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.843750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.875000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.906250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.937500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
4.968750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.000000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.031250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.062500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.093750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.125000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.156250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.187500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.218750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.250000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.281250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.312500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.343750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.375000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.406250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.437500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.468750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.500000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.531250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.562500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.593750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.625000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.656250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.687500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.718750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.750000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.781250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.812500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.843750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.875000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.906250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.937500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
5.968750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.000000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.031250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.062500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.093750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.125000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.156250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.187500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.218750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.250000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.281250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.312500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.343750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.375000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.406250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.437500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.468750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.500000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.531250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.562500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.593750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.625000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.656250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.687500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.718750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.750000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.781250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.812500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.843750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.875000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.906250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.937500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
6.968750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.000000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.031250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.062500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.093750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.125000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.156250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.187500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.218750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.250000e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.281250e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.312500e-02 1.000000e+00 1.000000e+00 -5.000000e-01
7.343750e-02 1.000000e+00 1.000000e+00 -5.000000e-01
