0.0001	358914.60298356245	1.0876015004956796e9	69.6544520400719	71.06630075968336
0.001	11729.30242132592	3.6330515240245834e6	21.31414051917157	22.720823150647572
0.002	4231.326490974156	664169.3225428365	14.770781723726301	16.174300678030697
0.004	1539.6812365703656	123178.79344512329	10.148204465233746	11.547206677111854
0.006	857.0069354926983	46393.643181828076	8.103136808866129	9.498640379726845
0.01	412.8130118229369	13732.202950237017	6.056010659548435	7.44591017251385
0.02	156.0708031350954	2714.484456216323	4.004592706933135	5.384026908413997
0.04	60.831718187723396	564.5486707005272	2.5685613468589024	3.932873953714695
0.06	35.758714007076605	232.87403600632237	1.942028576047267	3.29453377294113
0.1	18.83673376584169	80.01300533179646	1.327193998215057	2.66073649522721
0.12	15.127032305598389	55.51463316173609	1.1476878452018582	2.4731544820763207
0.13999999999999999	12.6238449726235	41.06489070457788	1.0103975507048348	2.328433742185503
0.16	10.832539987775489	31.82011551120982	0.9015083268578283	2.21263664260583
0.18	9.493500999522315	25.53849210179005	0.8127717459664563	2.1174287237173415
0.2	8.45826064127129	21.06782440910713	0.7389226065585767	2.0374815648668396
0.22	7.636175112165174	17.76687507934993	0.676423625745504	1.969209669676509
0.24	6.968972303232479	15.255711993048639	0.6228002622086171	1.9101006227182737
0.26	6.417591665039678	13.297542428548724	0.5762636585648427	1.8583350871254942
0.28	5.9549295127843	11.738491569401482	0.5354850134427754	1.8125592351916238
0.3	5.56162413608791	10.474998649931434	0.49945442370934623	1.7717422635458608
0.32	5.223497128038754	9.435252294138984	0.46738922031659375	1.7350837940122514
0.33999999999999997	4.929941172374879	8.568158241788108	0.438672528163997	1.7019517574646152
0.36	4.6728711199810915	7.836538212093355	0.412810945594155	1.6718395735190636
0.38	4.446022271306401	7.212801386139124	0.38940469332139743	1.644335922650449
0.4	4.24446931704983	6.676111496336505	0.36812611501831616	1.6191029577558804
0.42	4.064289337242726	6.2104863769596355	0.3487039042973686	1.5958603060243644
0.44	3.9023211218386744	5.803494689691145	0.3309113406436292	1.5743731271089012
0.46	3.7559902826557776	5.445344371744954	0.31455738466816113	1.5544430662574134
0.48	3.623180173082404	5.128233628476806	0.2994798471535371	1.5359013084413509
0.5	3.502135259236317	4.845881345908219	0.285540085113121	1.518603180535059
0.52	3.3913878453157746	4.593182300141483	0.2726188378291086	1.5024239099329404
0.54	3.289701849293027	4.365950578755522	0.26061292468982544	1.4872552579823364
0.56	3.1960291915521535	4.160726280250228	0.24943260207328163	1.4730028228589747
0.5800000000000001	3.109475627523698	3.974628224629275	0.23899942959186374	1.459583860183412
0.6	3.0292737309680966	3.8052405406320986	0.22924453387793173	1.4469255079904682
0.62	2.954761347733871	3.650524485448399	0.22010718545949765	1.434963330370269
0.64	2.8853642749669457	3.508749261212351	0.2115336242967076	1.4236401143772137
0.66	2.820582233394762	3.3784372771310225	0.2034760843599763	1.4129048698097786
0.68	2.759977427534054	3.2583204992416133	0.19589197869977718	1.4027119926852794
0.7	2.7031651555912366	3.147305384834277	0.1887432148114758	1.393020561705807
0.72	2.649806054678041	3.0444445180774475	0.18199561645969153	1.3837937434660357
0.74	2.599599659729863	2.9489135168559044	0.17561843301180532	1.3749982871127733
0.76	2.5522790246086293	2.8599921159864947	0.1695839211118044	1.366604093006794
0.78	2.5076062072770053	2.7770485819379958	0.16386698647493894	1.3585838429342747
0.8	2.4653684619391534	2.6995268022033723	0.15844487590011233	1.3509126817699948
0.8200000000000001	2.425375012765683	2.6269355350474526	0.1532969114284802	1.3435679423572633
0.84	2.387454308531339	2.5588394142923128	0.14840426003404072	1.3365289068523896
0.86	2.3514516768706613	2.494851387644278	0.14374973339846894	1.329776598969003
0.88	2.3172273121462807	2.434626332035211	0.13931761326142061	1.3232936025138706
0.9	2.2846545430608445	2.377855640122965	0.13509349859744738	1.317063902380205
0.92	2.253618335831722	2.324262611862493	0.1310641714888241	1.3110727447946597
0.9400000000000001	2.2240139965232633	2.2735985164509684	0.12721747906888567	1.3053065141295923
0.96	2.195746042404186	2.2256392148706103	0.12354222932543354	1.2997526240156414
0.98	2.1687272172829406	2.18018225314164	0.12002809889606236	1.2943994208391278
1.	2.142877629915865	2.137044352352325	0.11666555127080011	1.2892360979984336
1.2	1.935101310869735	1.8029793898970359	0.08971680714384987	1.2461430577562889
1.4	1.7904683230353533	1.5840260525749095	0.07123891485101955	1.2142894280994514
1.6	1.6841700663100199	1.4304120409062204	0.05798479141359086	1.1897671710555702
1.8	1.6028379466148066	1.3171460782959177	0.04813992206144323	1.1702982040225232
2.	1.5386481937823886	1.2304108041292754	0.040620071730860775	1.1544623582390463
2.2	1.4867248099356842	1.1619895751712712	0.034742739353504144	1.1413272757558957
2.4000000000000004	1.443874409660848	1.1067094437628862	0.03005993976163942	1.1302550941203289
2.6	1.4079199080232516	1.0611607228553825	0.026267295682063256	1.1207944798829563
2.8	1.3773270061880543	1.0230095520900822	0.023151913059698628	1.1126169905838204
3.	1.3509838240987937	0.9906072424081468	0.02056114757429284	1.1054778613608829
3.2	1.328065211839527	0.9627575169601402	0.0183831804962225	1.0991909234636845
3.4000000000000004	1.3079461157864047	0.9385721668835436	0.016534547805015513	1.093612043161945
3.6	1.290144513448246	0.9173784136176976	0.014951909073528717	1.0886278819337385
3.8000000000000003	1.2742827924321336	0.8986576616386068	0.013586481347313478	1.084148082904773
4.	1.2600609831201448	0.882003937579445	0.012400193490087759	1.0800997230505167
4.2	1.2472378123782224	0.86709503299974	0.011362977822074958	1.0764232994699763
4.4	1.2356170392562982	0.8536720545254002	0.010450829610012636	1.0730697763435388
4.6	1.2250374329772844	0.8415246647453475	0.009644394924976442	1.0699983791797978
4.800000000000001	1.215365309977662	0.8304802536401585	0.008927928381174443	1.067174924549468
5.	1.2064888995940866	0.820395874696203	0.008288513887997163	1.064570539472378
5.2	1.198314036693748	0.8111521580579367	0.007715475115093217	1.062160668332736
5.4	1.190760830784038	0.8026486589046933	0.007199924603980143	1.0599242946953127
5.6000000000000005	1.183761062986764	0.7948002621644605	0.0067344154363348395	1.057843325638157
5.800000000000001	1.1772561320047419	0.7875343745884062	0.00631266961457605	1.0559021003245257
6.	1.1711954187024056	0.7807887105732428	0.005929364419934594	1.054086994507713
6.2	1.1655349731204039	0.7745095305732825	0.005579963012289888	1.0523860998027406
6.4	1.1602364521780562	0.7686502279626223	0.005260579094495921	1.0507889617342439
6.6000000000000005	1.155266253987711	0.763170186670089	0.004967868025967526	1.0492863643635102
6.800000000000001	1.1505948076285717	0.7580338510524451	0.004698938634710914	1.047870152107682
7.	1.146195986779322	0.7532099634740165	0.0044512813473223485	1.0465330814660778
7.2	1.1420466227382788	0.7486709354103781	0.004222709273142085	1.0452686969553446
7.4	1.1381260977303316	0.7443923256177424	0.004011309639680657	1.0440712267633285
7.6000000000000005	1.1344160034806352	0.7403524047269473	0.0038154035506951602	1.0429354945589215
7.800000000000001	1.1308998531609713	0.7365317900398846	0.0036335124750771788	1.0418568446124368
8.	1.1275628372276874	0.7329131376900205	0.003464330209395874	1.0408310779398355
