0.0001	792796.8068957763	141.3252750060345
0.001	25181.320395610677	44.49418259178401
0.002	8939.42204844421	31.333744550619777
0.004	3183.450105593703	21.99701248685742
0.006	1744.171201153628	17.843913914902
0.01	820.2538706453797	13.659457244657224
0.02	297.5661263175369	9.413220864972534
0.04	109.89907878262443	6.371881593524673
0.06	62.15361910992568	5.007406038768605
0.1	30.911597331645392	3.6246016521362243
0.12	24.256391286090135	3.20769487092707
0.13	21.836872836747105	3.0360196760935474
0.13999999999999999	19.82833294280598	2.8829655812347754
0.15	18.138071461611915	2.7454156485914027
0.16	16.698774371522987	2.620940546520391
0.16999999999999998	15.460484270963008	2.5076146332255282
0.18	14.385412995248268	2.4038888696577514
0.19	13.444494635230933	2.3085008959427737
0.2	12.615037702447415	2.220410065376073
0.21	11.879090567406383	2.1387496358693334
0.22	11.222281053820195	2.062791004219102
0.22999999999999998	10.632978093291985	1.9919165517391821
0.24	10.101676408781529	1.9255987513110349
0.25	9.620538373733176	1.863383896508062
0.26	9.183048413499867	1.8048792898460169
0.27	8.783749168349873	1.7497430524851183
0.28	8.418037851277608	1.6976759435305169
0.29000000000000004	8.082007468148007	1.6484147362639605
0.3	7.7723218527820785	1.6017268124374564
0.31	7.486116457891361	1.5574057181695085
0.32	7.220918954861733	1.5152674853819286
0.32999999999999996	6.974585206874351	1.4751475674741195
0.33999999999999997	6.745247274118208	1.4368982714458058
0.35	6.531270910661011	1.4003865940165166
0.36	6.331220604546596	1.3654923886191046
0.37	6.143830654485061	1.3321068050150957
0.38	5.967981109147995	1.3001309548112534
0.39	5.80267764764589	1.269474765166068
0.4	5.647034673043188	1.240055990063454
0.41	5.500261039780692	1.211799354145268
0.42	5.361647951572496	1.1846358085692617
0.43	5.230558656776581	1.1585018819469446
0.44	5.106419639368825	1.1333391123090357
0.45	4.988713059937376	1.109093548391541
0.46	4.876970245910048	1.08571531044661
0.47000000000000003	4.770766066072285	1.0631582023471797
0.48	4.669714053265586	1.0413793680415504
0.49	4.5734621624618175	1.0203389864777601
0.5	4.4816890117088795	1.0000000130819395
0.52	4.3104285705113154	0.9612903698583468
0.54	4.153862879640895	0.9250006877586685
0.56	4.0102434641119205	0.8909122650367639
0.5800000000000001	3.878083660118216	0.8588326978410546
0.6	3.7561119620441255	0.8285919344454019
0.62	3.643234888594521	0.800039040503687
0.64	3.5385072241570175	0.7730395201811886
0.66	3.44110799083214	0.747473083485943
0.68	3.350320910924418	0.7232317743840178
0.7	3.2655184159093724	0.7002183926309822
0.72	3.186148477094404	0.6783451562543634
0.74	3.111723696940745	0.657532562398305
0.76	3.04181222342754	0.6377084126012406
0.78	2.97603014363273	0.6188069751107951
0.8	2.9140350845510437	0.6007682619821734
0.8200000000000001	2.855520804613001	0.5835374027803603
0.8400000000000001	2.8002126024568326	0.5670640999545964
0.8600000000000001	2.747863403214344	0.551302153558766
0.88	2.698250409110793	0.5362090450925655
0.9	2.6511722221982152	0.5217455719422793
0.92	2.6064463637848534	0.5078755252887853
0.94	2.5639071285327777	0.49456540548788197
0.96	2.523403721990995	0.48178416986398265
0.98	2.4847986390652053	0.4695030086317408
1.	2.44796624802465	0.457695145302197
1.2	2.155898848433872	0.36090330477291854
1.4	1.9574518670809027	0.2920347742323855
1.6	1.8146933015259274	0.24117846685562827
1.8	1.7075308102657265	0.2025201183885273
2.	1.6243905241976766	0.1724373312473486
2.2	1.55816579972774	0.14856711916462065
2.4000000000000004	1.504267470016574	0.1293106170718664
2.6	1.4596084888627954	0.1135530111372025
2.8	1.4220407981689338	0.10049711914204579
3.	1.3900264815424408	0.089560425443697
3.2	1.3624372846270416	0.08030919169886955
3.4000000000000004	1.338427846291489	0.07241506649394802
3.6	1.3173529803655362	0.06562579411159765
3.8000000000000003	1.2987122048136779	0.05974500700750161
4.	1.2821116385515428	0.054618014234036685
4.2	1.2672372650380737	0.05012163334846357
4.4	1.2538358118485373	0.04615680176360119
4.6	1.2417008413288597	0.04264313181031943
4.800000000000001	1.2306624747975499	0.039514846428745136
5.	1.2205796939913776	0.036717709563745406
5.2	1.2113344991625419	0.03420668261045544
5.4	1.2028274238410142	0.03194411720555265
5.6000000000000005	1.1949740539185782	0.029898348639829684
5.800000000000001	1.1877022991916395	0.02804259160346403
6.	1.1809502349446497	0.02635406628095151
6.2	1.1746643798378928	0.024813301523648475
6.4	1.1687983109420483	0.023403575288496778
6.6000000000000005	1.1633115416249116	0.022110462317967407
6.800000000000001	1.1581686060772474	0.020921466222182612
7.	1.1533383075549253	0.01982571844979698
7.2	1.1487930972804306	0.018813730615728195
7.4	1.1445085583393855	0.01787718965504012
7.6000000000000005	1.1404629744956096	0.01700878755218628
7.800000000000001	1.1366369681070334	0.01620207913954192
8.	1.1330131945958843	0.01545136280363637
8.2	1.1295760834576278	0.014751579980417153
8.4	1.126311617765167	0.014098230134964076
8.600000000000001	1.1232071456715247	0.013487298560335299
8.8	1.1202512186348654	0.012915194835074764
9.	1.1174334520588551	0.012378700179770852
9.200000000000001	1.1147444048151025	0.011874922273001597
9.4	1.1121754747355503	0.011401256343632194
9.6	1.1097188076638616	0.010955351563252653
9.8	1.1073672180611938	0.010535081929982692
10.	1.1051141194928027	0.010138520971017357
