# Michel's model for spherical accretion 
# Model parameters: gamma = 1.66666666667 , a_inf = 0.1
# a_max = 0.816496580927726
# Critical values: r_c = 8.764591432592345 , v_c = 0.2388466554014666
#                  a_c = 0.26234899513180043 , rho_c = 20.786366315996407
# Accretion rate: alpha = 381.3827910248174
# Units: length = M, velocity = c, density = rho_inf
# Columns: radius, density, velocity, sound_speed
4.912281e+00 4.175895e+01 3.061711e+00 3.784820e-01 3.213549e-01 -4.915547e-02 -3.493282e-02 4.143838e-02 1.000860e+00
4.981203e+00 4.104779e+01 2.975304e+00 3.744578e-01 3.198023e-01 -4.902746e-02 -3.498190e-02 4.141345e-02 1.000859e+00
5.050125e+00 4.035896e+01 2.892555e+00 3.705244e-01 3.182774e-01 -4.889612e-02 -3.502513e-02 4.138349e-02 1.000857e+00
5.119048e+00 3.969147e+01 2.813262e+00 3.666786e-01 3.167792e-01 -4.876168e-02 -3.506275e-02 4.134874e-02 1.000856e+00
5.187970e+00 3.904436e+01 2.737236e+00 3.629175e-01 3.153069e-01 -4.862436e-02 -3.509499e-02 4.130945e-02 1.000854e+00
5.256892e+00 3.841676e+01 2.664299e+00 3.592380e-01 3.138599e-01 -4.848434e-02 -3.512206e-02 4.126584e-02 1.000853e+00
5.325815e+00 3.780782e+01 2.594286e+00 3.556373e-01 3.124375e-01 -4.834183e-02 -3.514416e-02 4.121812e-02 1.000851e+00
5.394737e+00 3.721676e+01 2.527043e+00 3.521129e-01 3.110388e-01 -4.819700e-02 -3.516151e-02 4.116648e-02 1.000848e+00
5.463659e+00 3.664283e+01 2.462427e+00 3.486622e-01 3.096633e-01 -4.805002e-02 -3.517429e-02 4.111113e-02 1.000846e+00
5.532581e+00 3.608531e+01 2.400301e+00 3.452828e-01 3.083103e-01 -4.790104e-02 -3.518268e-02 4.105224e-02 1.000844e+00
5.601504e+00 3.554354e+01 2.340541e+00 3.419725e-01 3.069793e-01 -4.775021e-02 -3.518685e-02 4.098999e-02 1.000841e+00
5.670426e+00 3.501689e+01 2.283026e+00 3.387288e-01 3.056696e-01 -4.759767e-02 -3.518698e-02 4.092454e-02 1.000838e+00
5.739348e+00 3.450474e+01 2.227647e+00 3.355499e-01 3.043806e-01 -4.744357e-02 -3.518321e-02 4.085605e-02 1.000836e+00
5.808271e+00 3.400654e+01 2.174298e+00 3.324336e-01 3.031118e-01 -4.728801e-02 -3.517572e-02 4.078468e-02 1.000833e+00
5.877193e+00 3.352173e+01 2.122882e+00 3.293781e-01 3.018627e-01 -4.713112e-02 -3.516464e-02 4.071055e-02 1.000830e+00
5.946115e+00 3.304981e+01 2.073306e+00 3.263814e-01 3.006328e-01 -4.697301e-02 -3.515012e-02 4.063382e-02 1.000827e+00
6.015038e+00 3.259029e+01 2.025483e+00 3.234419e-01 2.994216e-01 -4.681379e-02 -3.513230e-02 4.055460e-02 1.000823e+00
6.083960e+00 3.214269e+01 1.979332e+00 3.205577e-01 2.982286e-01 -4.665355e-02 -3.511129e-02 4.047303e-02 1.000820e+00
6.152882e+00 3.170658e+01 1.934776e+00 3.177273e-01 2.970534e-01 -4.649238e-02 -3.508724e-02 4.038922e-02 1.000817e+00
6.221805e+00 3.128154e+01 1.891742e+00 3.149490e-01 2.958955e-01 -4.633039e-02 -3.506026e-02 4.030329e-02 1.000813e+00
6.290727e+00 3.086716e+01 1.850160e+00 3.122215e-01 2.947545e-01 -4.616764e-02 -3.503046e-02 4.021534e-02 1.000810e+00
6.359649e+00 3.046306e+01 1.809968e+00 3.095432e-01 2.936300e-01 -4.600422e-02 -3.499796e-02 4.012548e-02 1.000806e+00
6.428571e+00 3.006888e+01 1.771103e+00 3.069128e-01 2.925216e-01 -4.584021e-02 -3.496287e-02 4.003380e-02 1.000802e+00
