      0.000078        1.000000        1.000000       -0.500000        1.500000
      0.000234        1.000000        1.000000       -0.500000        1.500000
      0.000391        1.000000        1.000000       -0.500000        1.500000
      0.000547        1.000000        1.000000       -0.500000        1.500000
      0.000703        1.000000        1.000000       -0.500000        1.500000
      0.000859        1.000000        1.000000       -0.500000        1.500000
      0.001016        1.000000        1.000000       -0.500000        1.500000
      0.001172        1.000000        1.000000       -0.500000        1.500000
      0.001328        1.000000        1.000000       -0.500000        1.500000
      0.001484        1.000000        1.000000       -0.500000        1.500000
      0.001641        1.000000        1.000000       -0.500000        1.500000
      0.001797        1.000000        1.000000       -0.500000        1.500000
      0.001953        1.000000        1.000000       -0.500000        1.500000
      0.002109        1.000000        1.000000       -0.500000        1.500000
      0.002266        1.000000        1.000000       -0.500000        1.500000
      0.002422        1.000000        1.000000       -0.500000        1.500000
      0.002578        1.000000        1.000000       -0.500000        1.500000
      0.002734        1.000000        1.000000       -0.500000        1.500000
      0.002891        1.000000        1.000000       -0.500000        1.500000
      0.003047        1.000000        1.000000       -0.500000        1.500000
      0.003203        1.000000        1.000000       -0.500000        1.500000
      0.003359        1.000000        1.000000       -0.500000        1.500000
      0.003516        1.000000        1.000000       -0.500000        1.500000
      0.003672        1.000000        1.000000       -0.500000        1.500000
      0.003828        1.000000        1.000000       -0.500000        1.500000
      0.003984        1.000000        1.000000       -0.500000        1.500000
      0.004141        1.000000        1.000000       -0.500000        1.500000
      0.004297        1.000000        1.000000       -0.500000        1.500000
      0.004453        1.000000        1.000000       -0.500000        1.500000
      0.004609        1.000000        1.000000       -0.500000        1.500000
      0.004766        1.000000        1.000000       -0.500000        1.500000
      0.004922        1.000000        1.000000       -0.500000        1.500000
      0.005078        1.000000        1.000000       -0.500000        1.500000
      0.005234        1.000000        1.000000       -0.500000        1.500000
      0.005391        1.000000        1.000000       -0.500000        1.500000
      0.005547        1.000000        1.000000       -0.500000        1.500000
      0.005703        1.000000        1.000000       -0.500000        1.500000
      0.005859        1.000000        1.000000       -0.500000        1.500000
      0.006016        1.000000        1.000000       -0.500000        1.500000
      0.006172        1.000000        1.000000       -0.500000        1.500000
      0.006328        1.000000        1.000000       -0.500000        1.500000
      0.006484        1.000000        1.000000       -0.500000        1.500000
      0.006641        1.000000        1.000000       -0.500000        1.500000
      0.006797        1.000000        1.000000       -0.500000        1.500000
      0.006953        1.000000        1.000000       -0.500000        1.500000
      0.007109        1.000000        1.000000       -0.500000        1.500000
      0.007266        1.000000        1.000000       -0.500000        1.500000
      0.007422        1.000000        1.000000       -0.500000        1.500000
      0.007578        1.000000        1.000000       -0.500000        1.500000
      0.007734        1.000000        1.000000       -0.500000        1.500000
      0.007891        1.000000        1.000000       -0.500000        1.500000
      0.008047        1.000000        1.000000       -0.500000        1.500000
      0.008203        1.000000        1.000000       -0.500000        1.500000
      0.008359        1.000000        1.000000       -0.500000        1.500000
      0.008516        1.000000        1.000000       -0.500000        1.500000
      0.008672        1.000000        1.000000       -0.500000        1.500000
      0.008828        1.000000        1.000000       -0.500000        1.500000
      0.008984        1.000000        1.000000       -0.500000        1.500000
      0.009141        1.000000        1.000000       -0.500000        1.500000
      0.009297        1.000000        1.000000       -0.500000        1.500000
      0.009453        1.000000        1.000000       -0.500000        1.500000
      0.009609        1.000000        1.000000       -0.500000        1.500000
      0.009766        1.000000        1.000000       -0.500000        1.500000
      0.009922        1.000000        1.000000       -0.500000        1.500000
      0.010078        1.000000        1.000000       -0.500000        1.500000
      0.010234        1.000000        1.000000       -0.500000        1.500000
      0.010391        1.000000        1.000000       -0.500000        1.500000
      0.010547        1.000000        1.000000       -0.500000        1.500000
      0.010703        1.000000        1.000000       -0.500000        1.500000
      0.010859        1.000000        1.000000       -0.500000        1.500000
      0.011016        1.000000        1.000000       -0.500000        1.500000
      0.011172        1.000000        1.000000       -0.500000        1.500000
      0.011328        1.000000        1.000000       -0.500000        1.500000
      0.011484        1.000000        1.000000       -0.500000        1.500000
      0.011641        1.000000        1.000000       -0.500000        1.500000
      0.011797        1.000000        1.000000       -0.500000        1.500000
      0.011953        1.000000        1.000000       -0.500000        1.500000
      0.012109        1.000000        1.000000       -0.500000        1.500000
      0.012266        1.000000        1.000000       -0.500000        1.500000
      0.012422        1.000000        1.000000       -0.500000        1.500000
      0.012578        1.000000        1.000000       -0.500000        1.500000
      0.012734        1.000000        1.000000       -0.500000        1.500000
      0.012891        1.000000        1.000000       -0.500000        1.500000
      0.013047        1.000000        1.000000       -0.500000        1.500000
      0.013203        1.000000        1.000000       -0.500000        1.500000
      0.013359        1.000000        1.000000       -0.500000        1.500000
      0.013516        1.000000        1.000000       -0.500000        1.500000
      0.013672        1.000000        1.000000       -0.500000        1.500000
      0.013828        1.000000        1.000000       -0.500000        1.500000
      0.013984        1.000000        1.000000       -0.500000        1.500000
      0.014141        1.000000        1.000000       -0.500000        1.500000
      0.014297        1.000000        1.000000       -0.500000        1.500000
      0.014453        1.000000        1.000000       -0.500000        1.500000
      0.014609        1.000000        1.000000       -0.500000        1.500000
      0.014766        1.000000        1.000000       -0.500000        1.500000
      0.014922        1.000000        1.000000       -0.500000        1.500000
      0.015078        1.000000        1.000000       -0.500000        1.500000
      0.015234        1.000000        1.000000       -0.500000        1.500000
      0.015391        1.000000        1.000000       -0.500000        1.500000
      0.015547        1.000000        1.000000       -0.500000        1.500000
      0.015703        1.000000        1.000000       -0.500000        1.500000
      0.015859        1.000000        1.000000       -0.500000        1.500000
      0.016016        1.000000        1.000000       -0.500000        1.500000
      0.016172        1.000000        1.000000       -0.500000        1.500000
      0.016328        1.000000        1.000000       -0.500000        1.500000
      0.016484        1.000000        1.000000       -0.500000        1.500000
      0.016641        1.000000        1.000000       -0.500000        1.500000
      0.016797        1.000000        1.000000       -0.500000        1.500000
      0.016953        1.000000        1.000000       -0.500000        1.500000
      0.017109        1.000000        1.000000       -0.500000        1.500000
      0.017266        1.000000        1.000000       -0.500000        1.500000
      0.017422        1.000000        1.000000       -0.500000        1.500000
      0.017578        1.000000        1.000000       -0.500000        1.500000
      0.017734        1.000000        1.000000       -0.500000        1.500000
      0.017891        1.000000        1.000000       -0.500000        1.500000
      0.018047        1.000000        1.000000       -0.500000        1.500000
      0.018203        1.000000        1.000000       -0.500000        1.500000
      0.018359        1.000000        1.000000       -0.500000        1.500000
      0.018516        1.000000        1.000000       -0.500000        1.500000
      0.018672        1.000000        1.000000       -0.500000        1.500000
      0.018828        1.000000        1.000000       -0.500000        1.500000
      0.018984        1.000000        1.000000       -0.500000        1.500000
      0.019141        1.000000        1.000000       -0.500000        1.500000
      0.019297        1.000000        1.000000       -0.500000        1.500000
      0.019453        1.000000        1.000000       -0.500000        1.500000
      0.019609        1.000000        1.000000       -0.500000        1.500000
      0.019766        1.000000        1.000000       -0.500000        1.500000
      0.019922        1.000000        1.000000       -0.500000        1.500000
      0.020078        1.000000        1.000000       -0.500000        1.500000
      0.020234        1.000000        1.000000       -0.500000        1.500000
      0.020391        1.000000        1.000000       -0.500000        1.500000
      0.020547        1.000000        1.000000       -0.500000        1.500000
      0.020703        1.000000        1.000000       -0.500000        1.500000
      0.020859        1.000000        1.000000       -0.500000        1.500000
      0.021016        1.000000        1.000000       -0.500000        1.500000
      0.021172        1.000000        1.000000       -0.500000        1.500000
      0.021328        1.000000        1.000000       -0.500000        1.500000
      0.021484        1.000000        1.000000       -0.500000        1.500000
      0.021641        1.000000        1.000000       -0.500000        1.500000
      0.021797        1.000000        1.000000       -0.500000        1.500000
      0.021953        1.000000        1.000000       -0.500000        1.500000
      0.022109        1.000000        1.000000       -0.500000        1.500000
      0.022266        1.000000        1.000000       -0.500000        1.500000
      0.022422        1.000000        1.000000       -0.500000        1.500000
      0.022578        1.000000        1.000000       -0.500000        1.500000
      0.022734        1.000000        1.000000       -0.500000        1.500000
      0.022891        1.000000        1.000000       -0.500000        1.500000
      0.023047        1.000000        1.000000       -0.500000        1.500000
      0.023203        1.000000        1.000000       -0.500000        1.500000
      0.023359        1.000000        1.000000       -0.500000        1.500000
      0.023516        1.000000        1.000000       -0.500000        1.500000
      0.023672        1.000000        1.000000       -0.500000        1.500000
      0.023828        1.000000        1.000000       -0.500000        1.500000
      0.023984        1.000000        1.000000       -0.500000        1.500000
      0.024141        1.000000        1.000000       -0.500000        1.500000
      0.024297        1.000000        1.000000       -0.500000        1.500000
      0.024453        1.000000        1.000000       -0.500000        1.500000
      0.024609        1.000000        1.000000       -0.500000        1.500000
      0.024766        1.000000        1.000000       -0.500000        1.500000
      0.024922        1.000000        1.000000       -0.500000        1.500000
      0.025078        1.000000        1.000000       -0.500000        1.500000
      0.025234        1.000000        1.000000       -0.500000        1.500000
      0.025391        1.000000        1.000000       -0.500000        1.500000
      0.025547        1.000000        1.000000       -0.500000        1.500000
      0.025703        1.000000        1.000000       -0.500000        1.500000
      0.025859        1.000000        1.000000       -0.500000        1.500000
      0.026016        1.000000        1.000000       -0.500000        1.500000
      0.026172        1.000000        1.000000       -0.500000        1.500000
      0.026328        1.000000        1.000000       -0.500000        1.500000
      0.026484        1.000000        1.000000       -0.500000        1.500000
      0.026641        1.000000        1.000000       -0.500000        1.500000
      0.026797        1.000000        1.000000       -0.500000        1.500000
      0.026953        1.000000        1.000000       -0.500000        1.500000
      0.027109        1.000000        1.000000       -0.500000        1.500000
      0.027266        1.000000        1.000000       -0.500000        1.500000
      0.027422        1.000000        1.000000       -0.500000        1.500000
      0.027578        1.000000        1.000000       -0.500000        1.500000
      0.027734        1.000000        1.000000       -0.500000        1.500000
      0.027891        1.000000        1.000000       -0.500000        1.500000
      0.028047        1.000000        1.000000       -0.500000        1.500000
      0.028203        1.000000        1.000000       -0.500000        1.500000
      0.028359        1.000000        1.000000       -0.500000        1.500000
      0.028516        1.000000        1.000000       -0.500000        1.500000
      0.028672        1.000000        1.000000       -0.500000        1.500000
      0.028828        1.000000        1.000000       -0.500000        1.500000
      0.028984        1.000000        1.000000       -0.500000        1.500000
      0.029141        1.000000        1.000000       -0.500000        1.500000
      0.029297        1.000000        1.000000       -0.500000        1.500000
      0.029453        1.000000        1.000000       -0.500000        1.500000
      0.029609        1.000000        1.000000       -0.500000        1.500000
      0.029766        1.000000        1.000000       -0.500000        1.500000
      0.029922        1.000000        1.000000       -0.500000        1.500000
      0.030078        1.000000        1.000000       -0.500000        1.500000
      0.030234        1.000000        1.000000       -0.500000        1.500000
      0.030391        1.000000        1.000000       -0.500000        1.500000
      0.030547        1.000000        1.000000       -0.500000        1.500000
      0.030703        1.000000        1.000000       -0.500000        1.500000
      0.030859        1.000000        1.000000       -0.500000        1.500000
      0.031016        1.000000        1.000000       -0.500000        1.500000
      0.031172        1.000000        1.000000       -0.500000        1.500000
      0.031328        1.000000        1.000000       -0.500000        1.500000
      0.031484        1.000000        1.000000       -0.500000        1.500000
      0.031641        1.000000        1.000000       -0.500000        1.500000
      0.031797        1.000000        1.000000       -0.500000        1.500000
      0.031953        1.000000        1.000000       -0.500000        1.500000
      0.032109        1.000000        1.000000       -0.500000        1.500000
      0.032266        1.000000        1.000000       -0.500000        1.500000
      0.032422        1.000000        1.000000       -0.500000        1.500000
      0.032578        1.000000        1.000000       -0.500000        1.500000
      0.032734        1.000000        1.000000       -0.500000        1.500000
      0.032891        1.000000        1.000000       -0.500000        1.500000
      0.033047        1.000000        1.000000       -0.500000        1.500000
      0.033203        1.000000        1.000000       -0.500000        1.500000
      0.033359        1.000000        1.000000       -0.500000        1.500000
      0.033516        1.000000        1.000000       -0.500000        1.500000
      0.033672        1.000000        1.000000       -0.500000        1.500000
      0.033828        1.000000        1.000000       -0.500000        1.500000
      0.033984        1.000000        1.000000       -0.500000        1.500000
      0.034141        1.000000        1.000000       -0.500000        1.500000
      0.034297        1.000000        1.000000       -0.500000        1.500000
      0.034453        1.000000        1.000000       -0.500000        1.500000
      0.034609        1.000000        1.000000       -0.500000        1.500000
      0.034766        1.000000        1.000000       -0.500000        1.500000
      0.034922        1.000000        1.000000       -0.500000        1.500000
      0.035078        1.000000        1.000000       -0.500000        1.500000
      0.035234        1.000000        1.000000       -0.500000        1.500000
      0.035391        1.000000        1.000000       -0.500000        1.500000
      0.035547        1.000000        1.000000       -0.500000        1.500000
      0.035703        1.000000        1.000000       -0.500000        1.500000
      0.035859        1.000000        1.000000       -0.500000        1.500000
      0.036016        1.000000        1.000000       -0.500000        1.500000
      0.036172        1.000000        1.000000       -0.500000        1.500000
      0.036328        1.000000        1.000000       -0.500000        1.500000
      0.036484        1.000000        1.000000       -0.500000        1.500000
      0.036641        1.000000        1.000000       -0.500000        1.500000
      0.036797        1.000000        1.000000       -0.500000        1.500000
      0.036953        1.000000        1.000000       -0.500000        1.500000
      0.037109        1.000000        1.000000       -0.500000        1.500000
      0.037266        1.000000        1.000000       -0.500000        1.500000
      0.037422        1.000000        1.000000       -0.500000        1.500000
      0.037578        1.000000        1.000000       -0.500000        1.500000
      0.037734        1.000000        1.000000       -0.500000        1.500000
      0.037891        1.000000        1.000000       -0.500000        1.500000
      0.038047        1.000000        1.000000       -0.500000        1.500000
      0.038203        1.000000        1.000000       -0.500000        1.500000
      0.038359        1.000000        1.000000       -0.500000        1.500000
      0.038516        1.000000        1.000000       -0.500000        1.500000
      0.038672        1.000000        1.000000       -0.500000        1.500000
      0.038828        1.000000        1.000000       -0.500000        1.500000
      0.038984        1.000000        1.000000       -0.500000        1.500000
      0.039141        1.000000        1.000000       -0.500000        1.500000
      0.039297        1.000000        1.000000       -0.500000        1.500000
      0.039453        1.000000        1.000000       -0.500000        1.500000
      0.039609        1.000000        1.000000       -0.500000        1.500000
      0.039766        1.000000        1.000000       -0.500000        1.500000
      0.039922        1.000000        1.000000       -0.500000        1.500000
      0.040078        1.000000        1.000000       -0.500000        1.500000
      0.040234        1.000000        1.000000       -0.500000        1.500000
      0.040391        1.000000        1.000000       -0.500000        1.500000
      0.040547        1.000000        1.000000       -0.500000        1.500000
      0.040703        1.000000        1.000000       -0.500000        1.500000
      0.040859        1.000000        1.000000       -0.500000        1.500000
      0.041016        1.000000        1.000000       -0.500000        1.500000
      0.041172        1.000000        1.000000       -0.500000        1.500000
      0.041328        1.000000        1.000000       -0.500000        1.500000
      0.041484        1.000000        1.000000       -0.500000        1.500000
      0.041641        1.000000        1.000000       -0.500000        1.500000
      0.041797        1.000000        1.000000       -0.500000        1.500000
      0.041953        1.000000        1.000000       -0.500000        1.500000
      0.042109        1.000000        1.000000       -0.500000        1.500000
      0.042266        1.000000        1.000000       -0.500000        1.500000
      0.042422        1.000000        1.000000       -0.500000        1.500000
      0.042578        1.000000        1.000000       -0.500000        1.500000
      0.042734        1.000000        1.000000       -0.500000        1.500000
      0.042891        1.000000        1.000000       -0.500000        1.500000
      0.043047        1.000000        1.000000       -0.500000        1.500000
      0.043203        1.000000        1.000000       -0.500000        1.500000
      0.043359        1.000000        1.000000       -0.500000        1.500000
      0.043516        1.000000        1.000000       -0.500000        1.500000
      0.043672        1.000000        1.000000       -0.500000        1.500000
      0.043828        1.000000        1.000000       -0.500000        1.500000
      0.043984        1.000000        1.000000       -0.500000        1.500000
      0.044141        1.000000        1.000000       -0.500000        1.500000
      0.044297        1.000000        1.000000       -0.500000        1.500000
      0.044453        1.000000        1.000000       -0.500000        1.500000
      0.044609        1.000000        1.000000       -0.500000        1.500000
      0.044766        1.000000        1.000000       -0.500000        1.500000
      0.044922        1.000000        1.000000       -0.500000        1.500000
      0.045078        1.000000        1.000000       -0.500000        1.500000
      0.045234        1.000000        1.000000       -0.500000        1.500000
      0.045391        1.000000        1.000000       -0.500000        1.500000
      0.045547        1.000000        1.000000       -0.500000        1.500000
      0.045703        1.000000        1.000000       -0.500000        1.500000
      0.045859        1.000000        1.000000       -0.500000        1.500000
      0.046016        1.000000        1.000000       -0.500000        1.500000
      0.046172        1.000000        1.000000       -0.500000        1.500000
      0.046328        1.000000        1.000000       -0.500000        1.500000
      0.046484        1.000000        1.000000       -0.500000        1.500000
      0.046641        1.000000        1.000000       -0.500000        1.500000
      0.046797        1.000000        1.000000       -0.500000        1.500000
      0.046953        1.000000        1.000000       -0.500000        1.500000
      0.047109        1.000000        1.000000       -0.500000        1.500000
      0.047266        1.000000        1.000000       -0.500000        1.500000
