5.000000E-02  1.657347E-09  7.643194E+10  8.444949E+01
1.500000E-01  2.325193E-07  5.447902E+08  8.444949E+01
2.500000E-01  2.316213E-06  5.469025E+07  8.444949E+01
3.500000E-01  1.052821E-05  1.203189E+07  8.444950E+01
4.500000E-01  3.262156E-05  3.883145E+06  8.444951E+01
5.500000E-01  8.047867E-05  1.574011E+06  8.444956E+01
6.500000E-01  1.706709E-04  7.422154E+05  8.444970E+01
7.500000E-01  3.249574E-04  3.898204E+05  8.445001E+01
8.500000E-01  5.707406E-04  2.219502E+05  8.445065E+01
9.500000E-01  9.414894E-04  1.345504E+05  8.445188E+01
1.050000E+00  1.477138E-03  8.576119E+04  8.445406E+01
1.150000E+00  2.224468E-03  5.695142E+04  8.445775E+01
1.250000E+00  3.237487E-03  3.913392E+04  8.446369E+01
1.350000E+00  4.577800E-03  2.767910E+04  8.447290E+01
1.450000E+00  6.315006E-03  2.006809E+04  8.448675E+01
1.550000E+00  8.527119E-03  1.486557E+04  8.450697E+01
1.650000E+00  1.130104E-02  1.122053E+04  8.453582E+01
1.750000E+00  1.473312E-02  8.610810E+03  8.457608E+01
1.850000E+00  1.892983E-02  6.706181E+03  8.463123E+01
1.950000E+00  2.400859E-02  5.292202E+03  8.470555E+01
2.050000E+00  3.009888E-02  4.226281E+03  8.480420E+01
2.150000E+00  3.734356E-02  3.411570E+03  8.493344E+01
2.250000E+00  4.590074E-02  2.781025E+03  8.510075E+01
2.350000E+00  5.594606E-02  2.287428E+03  8.531505E+01
2.450000E+00  6.767578E-02  1.896992E+03  8.558694E+01
2.550000E+00  8.131079E-02  1.585195E+03  8.592897E+01
2.650000E+00  9.710183E-02  1.334002E+03  8.635602E+01
2.750000E+00  1.153363E-01  1.129987E+03  8.688569E+01
2.850000E+00  1.363473E-01  9.630426E+02  8.753886E+01
2.950000E+00  1.605254E-01  8.254805E+02  8.834037E+01
3.050000E+00  1.883337E-01  7.113957E+02  8.931987E+01
3.150000E+00  2.203291E-01  6.162120E+02  9.051295E+01
3.250000E+00  2.571885E-01  5.363531E+02  9.196256E+01
3.350000E+00  2.997459E-01  4.690020E+02  9.372096E+01
3.450000E+00  3.490409E-01  4.119236E+02  9.585214E+01
3.550000E+00  4.063855E-01  3.633318E+02  9.843518E+01
3.650000E+00  4.734552E-01  3.217896E+02  1.015686E+02
3.750000E+00  5.524148E-01  2.861339E+02  1.053764E+02
3.850000E+00  6.460949E-01  2.554169E+02  1.100157E+02
3.950000E+00  7.582398E-01  2.288614E+02  1.156879E+02
4.050000E+00  8.938616E-01  2.058259E+02  1.226532E+02
4.150000E+00  1.059749E+00  1.857768E+02  1.312512E+02
4.250000E+00  1.265214E+00  1.682671E+02  1.419292E+02
4.350000E+00  1.523186E+00  1.529187E+02  1.552825E+02
4.450000E+00  1.851878E+00  1.394093E+02  1.721127E+02
4.550000E+00  2.277315E+00  1.274612E+02  1.935129E+02
4.650000E+00  2.837312E+00  1.168341E+02  2.209965E+02
4.750000E+00  3.587838E+00  1.073187E+02  2.566947E+02
4.850000E+00  1.000000E+00  5.208333E-09  1.000000E-05
4.950000E+00  1.000000E+00  5.208333E-09  1.000000E-05
