   0.000000E+00  5.329193E-21  8.071246E+01  3.339154E-04
   2.500000E-03  2.316213E-15  8.444949E+01  6.000000E-03
   5.000000E-03  5.240991E-14  8.444949E+01  1.200000E-02
   7.500000E-03  3.249556E-13  8.444949E+01  1.800000E-02
   1.000000E-02  1.185901E-12  8.444949E+01  2.400000E-02
   1.250000E-02  3.237005E-12  8.444949E+01  3.000000E-02
   1.500000E-02  7.352906E-12  8.444949E+01  3.600000E-02
   1.750000E-02  1.471362E-11  8.444949E+01  4.200000E-02
   2.000000E-02  2.683387E-11  8.444949E+01  4.800000E-02
   2.250000E-02  4.559001E-11  8.444949E+01  5.400000E-02
   2.500000E-02  7.324507E-11  8.444949E+01  6.000000E-02
   2.750000E-02  1.124723E-10  8.444949E+01  6.600000E-02
   3.000000E-02  1.663773E-10  8.444949E+01  7.200000E-02
   3.250000E-02  2.385193E-10  8.444949E+01  7.800000E-02
   3.500000E-02  3.329313E-10  8.444949E+01  8.400000E-02
   3.750000E-02  4.541393E-10  8.444949E+01  9.000000E-02
   4.000000E-02  6.071812E-10  8.444949E+01  9.600000E-02
   4.250000E-02  7.976246E-10  8.444949E+01  1.020000E-01
   4.500000E-02  1.031584E-09  8.444949E+01  1.080000E-01
   4.750000E-02  1.315739E-09  8.444949E+01  1.140000E-01
   5.000000E-02  1.657347E-09  8.444949E+01  1.200000E-01
   5.250000E-02  2.064264E-09  8.444949E+01  1.260000E-01
   5.500000E-02  2.544957E-09  8.444949E+01  1.320000E-01
   5.750000E-02  3.108520E-09  8.444949E+01  1.380000E-01
   6.000000E-02  3.764688E-09  8.444949E+01  1.440000E-01
   6.250000E-02  4.523853E-09  8.444949E+01  1.500000E-01
   6.500000E-02  5.397075E-09  8.444949E+01  1.560000E-01
   6.750000E-02  6.396102E-09  8.444949E+01  1.620000E-01
   7.000000E-02  7.533374E-09  8.444949E+01  1.680000E-01
   7.250000E-02  8.822048E-09  8.444949E+01  1.740000E-01
   7.500000E-02  1.027600E-08  8.444949E+01  1.800000E-01
   7.750000E-02  1.190984E-08  8.444949E+01  1.860000E-01
   8.000000E-02  1.373894E-08  8.444949E+01  1.920000E-01
   8.250000E-02  1.577942E-08  8.444949E+01  1.980000E-01
   8.500000E-02  1.804819E-08  8.444949E+01  2.040000E-01
   8.750000E-02  2.056291E-08  8.444949E+01  2.100000E-01
   9.000000E-02  2.334209E-08  8.444949E+01  2.160000E-01
   9.250000E-02  2.640500E-08  8.444949E+01  2.220000E-01
   9.500000E-02  2.977177E-08  8.444949E+01  2.280000E-01
   9.750000E-02  3.346333E-08  8.444949E+01  2.340000E-01
   1.000000E-01  3.750148E-08  8.444949E+01  2.400000E-01
   1.025000E-01  4.190885E-08  8.444949E+01  2.460000E-01
   1.050000E-01  4.670896E-08  8.444949E+01  2.520000E-01
   1.075000E-01  5.192619E-08  8.444949E+01  2.580000E-01
   1.100000E-01  5.758581E-08  8.444949E+01  2.640000E-01
   1.125000E-01  6.371398E-08  8.444949E+01  2.700000E-01
   1.150000E-01  7.033778E-08  8.444949E+01  2.760000E-01
   1.175000E-01  7.748520E-08  8.444949E+01  2.820000E-01
   1.200000E-01  8.518517E-08  8.444949E+01  2.880000E-01
   1.225000E-01  9.346753E-08  8.444949E+01  2.940000E-01
   1.250000E-01  1.023631E-07  8.444949E+01  3.000000E-01
   1.275000E-01  1.119036E-07  8.444949E+01  3.060000E-01
   1.300000E-01  1.221219E-07  8.444949E+01  3.120000E-01
   1.325000E-01  1.330515E-07  8.444949E+01  3.180000E-01
   1.350000E-01  1.447273E-07  8.444949E+01  3.240000E-01
   1.375000E-01  1.571848E-07  8.444949E+01  3.300000E-01
   1.400000E-01  1.704608E-07  8.444949E+01  3.360000E-01
   1.425000E-01  1.845930E-07  8.444949E+01  3.420000E-01
   1.450000E-01  1.996202E-07  8.444949E+01  3.480000E-01
   1.475000E-01  2.155820E-07  8.444949E+01  3.540000E-01
   1.500000E-01  2.325193E-07  8.444949E+01  3.600000E-01
   1.525000E-01  2.504740E-07  8.444949E+01  3.660000E-01
   1.550000E-01  2.694890E-07  8.444949E+01  3.720000E-01
   1.575000E-01  2.896082E-07  8.444949E+01  3.780000E-01
   1.600000E-01  3.108768E-07  8.444949E+01  3.840000E-01
   1.625000E-01  3.333408E-07  8.444949E+01  3.900000E-01
   1.650000E-01  3.570476E-07  8.444949E+01  3.960000E-01
   1.675000E-01  3.820454E-07  8.444949E+01  4.020000E-01
   1.700000E-01  4.083838E-07  8.444949E+01  4.080000E-01
   1.725000E-01  4.361133E-07  8.444949E+01  4.140000E-01
   1.750000E-01  4.652856E-07  8.444949E+01  4.200000E-01
   1.775000E-01  4.959535E-07  8.444949E+01  4.260000E-01
   1.800000E-01  5.281711E-07  8.444949E+01  4.320000E-01
   1.825000E-01  5.619935E-07  8.444949E+01  4.380000E-01
   1.850000E-01  5.974769E-07  8.444949E+01  4.440000E-01
   1.875000E-01  6.346790E-07  8.444949E+01  4.500000E-01
   1.900000E-01  6.736582E-07  8.444949E+01  4.560000E-01
   1.925000E-01  7.144744E-07  8.444949E+01  4.620000E-01
   1.950000E-01  7.571887E-07  8.444949E+01  4.680000E-01
   1.975000E-01  8.018633E-07  8.444949E+01  4.740000E-01
   2.000000E-01  8.485616E-07  8.444949E+01  4.800000E-01
   2.025000E-01  8.973482E-07  8.444949E+01  4.860000E-01
   2.050000E-01  9.482891E-07  8.444949E+01  4.920000E-01
   2.075000E-01  1.001451E-06  8.444949E+01  4.980000E-01
   2.100000E-01  1.056903E-06  8.444949E+01  5.040000E-01
   2.125000E-01  1.114714E-06  8.444949E+01  5.100000E-01
   2.150000E-01  1.174956E-06  8.444949E+01  5.160000E-01
   2.175000E-01  1.237699E-06  8.444949E+01  5.220000E-01
   2.200000E-01  1.303018E-06  8.444949E+01  5.280000E-01
   2.225000E-01  1.370987E-06  8.444949E+01  5.340000E-01
   2.250000E-01  1.441683E-06  8.444949E+01  5.400000E-01
